traj_id,time,locx,locy,route_id,duration,distance,speed,acc,cos,mode,GG,GSD,TG
182,80,22,57,15,10.0,22.80350850198276,2.2803508501982757,0.00021937002193723744,0.9363291775690445,2,0,1,0
182,90,21,56,15,10.0,22.847319317591726,2.2847319317591728,0.00043810815608971156,-0.9055965574336854,2,0,0,0
182,100,21,58,15,10.0,22.93468988235943,2.2934689882359427,0.0008737056476769922,0.0,2,0,1,0
183,0,37,71,17,0.0,0.0,0.0,-2.2934689882359427,0.0,1,1,0,0
183,10,50,55,17,10.0,20.615528128088304,2.0615528128088303,0.20615528128088303,0.015407740941253117,1,1,0,0
183,20,47,37,17,10.0,27.53179979587241,2.753179979587241,0.06916271667784106,-0.5566548888279865,1,1,0,0
183,30,53,24,17,10.0,31.0322412983658,3.10322412983658,0.03500441502493392,0.07520269990783757,1,0,0,0
183,40,67,25,17,10.0,34.058772731852805,3.4058772731852804,0.03026531433487003,0.9699043124935691,1,1,0,0
183,50,67,22,17,10.0,34.19064199455752,3.4190641994557516,0.0013186926270471132,-0.30743048308332566,1,0,0,0
183,60,65,21,17,10.0,34.26368339802363,3.426368339802363,0.0007304140346611643,-0.9943327876563889,1,0,0,0
183,70,67,25,17,10.0,34.55430508634199,3.455430508634199,0.0029062168831835767,0.7419981952497363,1,1,0,0
183,80,64,25,17,10.0,34.68429039204925,3.468429039204925,0.0012998530570726085,0.0,1,1,0,0
184,0,52,9,21,0.0,0.0,0.0,-3.468429039204925,0.0,1,1,1,0
184,10,68,-2,21,10.0,19.4164878389476,1.94164878389476,0.194164878389476,0.8306494867699031,1,0,0,0
184,20,85,-1,21,10.0,25.826343140289914,2.5826343140289914,0.06409855301342313,0.996682407351523,1,0,0,0
184,30,88,-2,21,10.0,26.019223662515376,2.6019223662515376,0.001928805222254626,0.9450287858411675,1,0,0,0
184,40,88,1,21,10.0,26.19160170741759,2.619160170741759,0.0017237804490221275,-0.011362902728827269,1,1,1,0
184,50,88,-1,21,10.0,26.267851073127396,2.6267851073127395,0.0007624936570980623,0.022721405353294154,1,0,1,0
184,60,88,-2,21,10.0,26.28687885618983,2.628687885618983,0.00019027783062433023,0.011362902728827269,1,0,0,0
184,70,88,-1,21,10.0,26.30589287593181,2.630589287593181,0.00019014019741980803,0.023249527748763855,1,0,1,0
184,80,86,2,21,10.0,26.551836094703507,2.6551836094703507,0.002459432187716981,-0.5734623443633283,1,1,1,0
184,90,88,-2,21,10.0,26.92582403567252,2.692582403567252,0.0037398794096901167,0.4371362591496704,1,0,0,0
184,100,89,1,21,10.0,27.110883423451916,2.7110883423451915,0.0018505938777939601,0.3271105638831662,1,1,1,0
184,110,87,1,21,10.0,27.184554438136374,2.7184554438136375,0.0007367101468445991,-0.9989447299527284,1,1,1,0
184,120,87,-4,21,10.0,27.640549922170507,2.7640549922170505,0.004559954840341307,-0.011763891800361699,1,0,0,0
184,130,85,1,21,10.0,28.160255680657446,2.8160255680657444,0.005197057584869391,0.0,1,1,1,0
185,0,43,51,2,0.0,0.0,0.0,-2.8160255680657444,0.0,2,1,1,0
185,10,40,59,2,10.0,8.54400374531753,0.854400374531753,0.0854400374531753,0.6479783460383599,2,0,0,0
185,20,40,72,2,10.0,15.556349186104045,1.5556349186104046,0.07012345440786516,0.8879163889959247,2,1,0,0
185,30,43,83,2,10.0,19.28730152198591,1.928730152198591,0.03730952335881863,0.9867294185326674,2,0,1,0
185,40,38,83,2,10.0,19.924858845171276,1.9924858845171276,0.006375573231853671,-0.41216786985544673,2,0,0,0
185,50,38,84,2,10.0,19.949937343260004,1.9949937343260005,0.0002507849808872864,0.8923177627060507,2,0,0,0
185,60,43,85,2,10.0,20.591260281974,2.0591260281974,0.0064132293871399515,0.6178215519319036,2,0,1,0
185,70,41,81,2,10.0,21.071307505705477,2.1071307505705477,0.004800472237314768,-0.9998989394251565,2,0,0,0
185,80,41,85,2,10.0,21.447610589527216,2.1447610589527217,0.003763030838217407,0.8879163889959247,2,0,0,0
185,90,43,83,2,10.0,21.633307652783937,2.1633307652783937,0.0018569706325672008,-0.30257913242683887,2,0,1,0
185,100,43,83,2,10.0,21.633307652783937,2.1633307652783937,0.0,0.0,2,0,1,0
185,110,43,85,2,10.0,21.72556098240043,2.172556098240043,0.000922533296164918,0.8986656011292992,2,0,1,0
185,120,41,84,2,10.0,21.840329667841555,2.1840329667841556,0.0011476868544112672,-0.8028080539175405,2,0,0,0
185,130,43,85,2,10.0,21.95449840010015,2.195449840010015,0.0011416873225859269,0.0,2,0,1,0
186,0,26,40,14,0.0,0.0,0.0,-2.195449840010015,0.0,3,0,1,1
186,10,19,76,14,10.0,36.6742416417845,3.66742416417845,0.366742416417845,0.9616451095837768,3,0,0,0
186,20,8,93,14,10.0,41.892720131306824,4.189272013130682,0.05218478489522323,0.8088519645017752,3,0,0,1
186,30,5,92,14,10.0,42.01190307520001,4.201190307520001,0.0011918294389318795,-0.3766500829338728,3,0,0,0
186,40,6,93,14,10.0,42.035699113967404,4.20356991139674,0.0002379603876739189,0.7581851963116829,3,0,0,1
186,50,7,93,14,10.0,42.04759208325728,4.2047592083257275,0.00011892969289872823,0.04343722427630694,3,0,0,1
186,60,4,92,14,10.0,42.16633728461603,4.216633728461603,0.0011874520135875422,-0.36565237242299353,3,0,0,0
186,70,5,95,14,10.0,42.28474902373195,4.228474902373195,0.0011841173911592228,0.9553321012678266,3,0,0,1
186,80,2,92,14,10.0,42.49705872175156,4.249705872175156,0.00212309698019606,-0.751625689070423,3,0,0,0
186,90,6,92,14,10.0,42.68489194082609,4.268489194082609,0.0018783321907453576,0.053116400403966625,3,0,0,0
186,100,5,94,14,10.0,42.74342054632502,4.274342054632502,0.0005852860549892646,0.8641231084854607,3,0,0,1
186,110,6,94,14,10.0,42.7551166528639,4.275511665286389,0.00011696106538874317,0.06370015422533788,3,0,0,1
186,120,6,94,14,10.0,42.7551166528639,4.275511665286389,0.0,0.0,3,0,0,1
186,130,4,95,14,10.0,42.81354925721529,4.281354925721529,0.0005843260435139719,0.38994649852760427,3,0,0,0
186,140,6,95,14,10.0,42.86023798347368,4.286023798347368,0.0004668872625838816,0.0,3,0,0,1
187,0,19,98,15,0.0,0.0,0.0,-4.286023798347368,0.0,2,0,0,0
187,10,19,88,15,10.0,10.0,1.0,0.1,-0.9737478478855777,2,0,1,1
187,20,18,77,15,10.0,14.89966442575134,1.489966442575134,0.0489966442575134,-0.9712341990607392,2,0,0,0
187,30,22,64,15,10.0,20.174241001832016,2.0174241001832014,0.05274576576080674,-0.7723857663967507,2,1,1,0
187,40,23,56,15,10.0,21.72556098240043,2.172556098240043,0.015513199805684153,0.0,2,0,1,0
188,0,63,5,18,0.0,0.0,0.0,-2.172556098240043,0.0,2,1,1,0
188,10,55,8,18,10.0,8.54400374531753,0.854400374531753,0.0854400374531753,-0.8469718606783528,2,1,1,0
188,20,44,9,18,10.0,13.96424004376894,1.396424004376894,0.054202362984514106,-0.8963383074445282,2,1,0,0
188,30,44,17,18,10.0,16.09347693943108,1.6093476939431082,0.02129236895662141,0.47514891473488396,2,0,1,0
188,40,50,27,18,10.0,19.87460691435179,1.9874606914351791,0.03781129974920709,0.9142394560805753,2,1,1,0
188,50,54,38,18,10.0,23.065125189341593,2.3065125189341593,0.03190518274989802,0.8804265754446189,2,1,1,0
188,60,46,41,18,10.0,24.596747752497688,2.459674775249769,0.015316225631560964,-0.35547355204651393,2,1,0,0
188,70,37,42,18,10.0,26.210684844162312,2.6210684844162313,0.016139370916646235,-0.4134624642005613,2,0,1,1
188,80,25,42,18,10.0,28.827070610799147,2.882707061079915,0.02616385766636835,-0.4788521306805733,2,0,1,1
188,90,24,44,18,10.0,28.91366458960192,2.891366458960192,0.0008659397880277364,0.5787470059411219,2,0,0,0
188,100,24,45,18,10.0,28.930952282978865,2.8930952282978866,0.00017287693376943913,0.8741572761215377,2,0,1,0
188,110,25,45,18,10.0,28.948229652260256,2.894822965226026,0.00017277369281392118,0.4696129729783403,2,0,1,1
188,120,25,47,18,10.0,29.017236257093817,2.9017236257093817,0.0006900660483355914,0.0,2,0,1,1
189,0,53,7,21,0.0,0.0,0.0,-2.9017236257093817,0.0,1,1,0,0
189,10,68,-2,21,10.0,17.4928556845359,1.74928556845359,0.174928556845359,0.8689616181302804,1,0,0,0
189,20,88,-2,21,10.0,26.570660511172846,2.6570660511172846,0.09077804826636945,0.9999339476203908,1,0,0,0
189,30,87,1,21,10.0,26.758176320519304,2.6758176320519302,0.0018751580934645684,-0.31622776601683794,1,1,1,0
189,40,88,0,21,10.0,26.795522013948524,2.6795522013948525,0.0003734569342922267,0.7151872024010241,1,1,1,0
189,50,87,-1,21,10.0,26.832815729997478,2.6832815729997477,0.00037293716048951707,-0.6908577715463126,1,0,1,0
189,60,88,-2,21,10.0,26.870057685088806,2.6870057685088806,0.0003724195509132944,0.6990263448959692,1,0,0,0
189,70,88,1,21,10.0,27.03701166919155,2.703701166919155,0.0016695398410274454,-0.011362902728827269,1,1,1,0
189,80,88,-1,21,10.0,27.110883423451916,2.7110883423451915,0.0007387175426036396,0.0,1,0,1,0
189,90,86,0,21,10.0,27.202941017470888,2.720294101747089,0.0009205759401897495,-0.9043576030744216,1,1,1,0
189,100,88,-2,21,10.0,27.349588662354687,2.734958866235469,0.0014664764488379945,0.7307881601169449,1,0,0,0
189,110,88,-3,21,10.0,27.367864366808018,2.7367864366808017,0.00018275704453327713,0.0,1,0,0,0
190,0,66,3,18,0.0,0.0,0.0,-2.7367864366808017,0.0,2,0,0,0
190,10,54,8,18,10.0,13.0,1.3,0.13,-0.7992381770126504,2,1,1,0
190,20,47,12,18,10.0,15.297058540778355,1.5297058540778354,0.022970585407783538,-0.63108746741622,2,1,1,0
190,30,44,17,18,10.0,16.3707055437449,1.6370705543744901,0.010736470029665468,-0.10906337907489705,2,0,1,0
190,40,50,23,18,10.0,18.439088914585774,1.8439088914585775,0.02068383370840874,0.9845625077859067,2,0,0,0
190,50,53,37,18,10.0,23.345235059857504,2.3345235059857505,0.0490614614527173,0.7881735092418687,2,0,1,0
190,60,49,41,18,10.0,24.020824298928627,2.4020824298928627,0.0067558923907112154,0.07124704998790965,2,1,0,0
190,70,39,45,18,10.0,26.324893162176366,2.6324893162176366,0.02304068863247739,-0.1081341253886341,2,1,1,1
190,80,25,47,18,10.0,29.88310559496787,2.988310559496787,0.035582124327915035,-0.2650254209842624,2,0,1,1
190,90,20,46,18,10.0,30.315012782448235,3.0315012782448236,0.00431907187480367,-0.6274568808987038,2,0,0,0
190,100,24,46,18,10.0,30.577769702841312,3.0577769702841313,0.0026275692039307687,0.46256600669501985,2,0,1,0
190,110,24,46,18,10.0,30.577769702841312,3.0577769702841313,0.0,0.0,2,0,1,0
190,120,23,43,18,10.0,30.740852297878796,3.0740852297878796,0.0016308259503748257,-0.9923773421587788,2,0,0,1
190,130,21,44,18,10.0,30.822070014844883,3.0822070014844885,0.0008121771696608882,-0.04343722427630693,2,1,0,1
190,140,25,45,18,10.0,31.096623610932426,3.1096623610932426,0.0027455359608754117,0.0,2,0,1,1
191,0,29,71,20,0.0,0.0,0.0,-3.1096623610932426,0.0,1,1,1,0
191,10,47,61,20,10.0,20.591260281974,2.0591260281974,0.20591260281974,0.34611484424626915,1,0,0,0
191,20,50,43,20,10.0,27.51363298439521,2.7513632984395207,0.06922372702421206,-0.4379160414810894,1,1,1,0
191,30,52,37,20,10.0,28.231188426986208,2.8231188426986207,0.007175554425910002,-0.11043152607484653,1,0,1,0
191,40,65,30,20,10.0,31.85906464414798,3.1859064644147983,0.03627876217161776,0.0,1,0,0,0
192,0,94,7,7,0.0,0.0,0.0,-3.1859064644147983,0.0,1,1,0,0
192,10,74,9,7,10.0,20.09975124224178,2.009975124224178,0.20099751242241778,-0.919145030018058,1,1,0,0
192,20,73,23,7,10.0,24.515301344262525,2.4515301344262523,0.04415550102020745,0.36851945206296594,1,1,0,0
192,30,81,39,7,10.0,30.347981810987037,3.0347981810987035,0.058326804667245116,0.8538456734483736,1,1,0,0
192,40,83,52,7,10.0,33.075670817082454,3.307567081708245,0.027276890060954174,0.7418605581834852,1,1,0,0
192,50,86,70,7,10.0,37.77565353504821,3.7775653535048206,0.04699982717965754,0.805225168998762,1,1,0,0
192,60,70,68,7,10.0,41.0731055558257,4.10731055558257,0.03297452020777496,-0.0,1,1,0,0
193,0,50,61,23,0.0,0.0,0.0,-4.10731055558257,0.0,1,1,0,0
193,10,48,42,23,10.0,19.1049731745428,1.9104973174542799,0.191049731745428,-0.7154104493219129,1,1,1,0
193,20,41,34,23,10.0,21.863211109075447,2.186321110907545,0.0275823793453265,-0.9775706642735591,1,1,0,0
193,30,43,32,23,10.0,22.045407685048602,2.2045407685048604,0.0018219657597315475,0.08789381029635712,1,1,0,0
193,40,37,31,23,10.0,22.869193252058544,2.2869193252058544,0.008237855670099404,-0.8771888690852517,1,0,0,1
193,50,42,33,23,10.0,23.49468024894146,2.349468024894146,0.00625486996882918,0.951774314198443,1,1,0,0
193,60,41,34,23,10.0,23.53720459187964,2.353720459187964,0.0004252434293817942,-0.09053574604251853,1,1,0,0
193,70,42,35,23,10.0,23.57965224510319,2.357965224510319,0.00042447653223547376,0.9904922731777515,1,1,0,0
193,80,41,31,23,10.0,23.93741840717165,2.3937418407171647,0.0035776616206845803,-0.7859856157415388,1,0,0,0
193,90,40,31,23,10.0,23.958297101421877,2.3958297101421877,0.00020878694250230366,-0.7883157834850715,1,0,0,0
193,100,41,32,23,10.0,24.0,2.4,0.0004170289857812204,0.9965457582448795,1,0,0,0
193,110,39,33,23,10.0,24.1039415863879,2.4103941586387903,0.001039415863879034,-0.4190581774617469,1,0,0,0
193,120,40,32,23,10.0,24.145392935299274,2.4145392935299275,0.00041451348911372146,0.05255883312276367,1,0,0,0
193,130,40,36,23,10.0,24.474476501040833,2.4474476501040834,0.003290835657415592,0.0,1,0,0,0
194,0,35,18,19,0.0,0.0,0.0,-2.4474476501040834,0.0,1,1,0,0
194,10,19,24,19,10.0,17.08800749063506,1.708800749063506,0.1708800749063506,0.10687617966062403,1,1,0,0
194,20,9,35,19,10.0,22.64950330581225,2.264950330581225,0.055614958151771886,0.5649926329792468,1,0,0,0
194,30,9,38,19,10.0,22.847319317591726,2.2847319317591728,0.001978160117794792,0.9825702456970676,1,1,0,0
194,40,7,37,19,10.0,22.956480566497994,2.2956480566497994,0.0010916124890626654,-0.6413101344315324,1,0,0,0
194,50,9,38,19,10.0,23.065125189341593,2.3065125189341593,0.001086446228435989,0.6056853349427729,1,1,0,0
194,60,7,37,19,10.0,23.173260452512935,2.3173260452512934,0.0010813526317134058,-0.6459422414661738,1,0,0,0
194,70,9,37,19,10.0,23.259406699226016,2.3259406699226015,0.0008614624671308135,0.1811624294769345,1,1,0,0
194,80,7,38,19,10.0,23.366642891095847,2.3366642891095846,0.0010723619186983058,0.3267097770509697,1,0,0,0
194,90,5,38,19,10.0,23.45207879911715,2.345207879911715,0.0008543590802130296,-0.2609090251427747,1,0,0,0
194,100,10,37,19,10.0,24.0,2.4,0.0054792120088285046,0.0,1,1,0,0
195,0,52,8,21,0.0,0.0,0.0,-2.4,0.0,1,1,0,0
195,10,70,-2,21,10.0,20.591260281974,2.0591260281974,0.20591260281974,0.8685825272594503,1,0,0,0
195,20,88,1,21,10.0,27.51363298439521,2.7513632984395207,0.06922372702421206,0.9863939238321437,1,1,1,0
195,30,88,0,21,10.0,27.53179979587241,2.753179979587241,0.00018166811477202672,0.0,1,1,1,0
195,40,84,0,21,10.0,27.820855486487112,2.7820855486487113,0.002890556906147035,-0.9999339476203909,1,1,0,0
195,50,87,1,21,10.0,28.0,2.8,0.0017914451351288552,0.9450287858411675,1,1,1,0
195,60,88,-1,21,10.0,28.089143810376278,2.808914381037628,0.0008914381037627983,0.4575829782298088,1,0,1,0
195,70,86,-1,21,10.0,28.160255680657446,2.8160255680657444,0.0007111187028116639,-0.9999354401367996,1,0,0,0
195,80,88,-1,21,10.0,28.231188426986208,2.8231188426986207,0.0007093274632876234,0.9999324027443713,1,0,1,0
195,90,86,-1,21,10.0,28.30194339616981,2.8301943396169813,0.0007075496918360624,-0.9999354401367996,1,0,0,0
195,100,88,-1,21,10.0,28.372521918222215,2.8372521918222215,0.0007057852205240245,0.0,1,0,1,0
196,0,9,66,9,0.0,0.0,0.0,-2.8372521918222215,0.0,1,0,0,0
196,10,23,60,9,10.0,15.231546211727817,1.5231546211727818,0.15231546211727817,0.011546574319730957,1,1,1,0
196,20,23,52,9,10.0,17.204650534085253,1.7204650534085253,0.01973104322357435,-0.7493290854811462,1,1,1,0
196,30,38,43,9,10.0,24.535688292770594,2.453568829277059,0.0733103775868534,0.4420806792396853,1,1,0,1
196,40,45,29,9,10.0,29.103264421710495,2.9103264421710495,0.04567576128939903,-0.0602352539636602,1,1,0,0
196,50,45,26,9,10.0,29.257477676655586,2.9257477676655586,0.001542132549450903,-0.586967571460931,1,0,0,0
196,60,40,29,9,10.0,29.832867780352597,2.98328677803526,0.005753901036970132,0.0,1,0,0,1
197,0,40,49,2,0.0,0.0,0.0,-2.98328677803526,0.0,2,1,1,0
197,10,42,61,2,10.0,12.165525060596439,1.2165525060596438,0.12165525060596438,0.9288858982058107,2,0,1,0
197,20,43,71,2,10.0,15.7797338380595,1.57797338380595,0.03614208777463061,0.9292820248002661,2,0,1,0
197,30,43,83,2,10.0,19.82422760159901,1.982422760159901,0.0404449376353951,0.8856200506649232,2,0,1,0
197,40,43,82,2,10.0,19.849433241279208,1.9849433241279208,0.0002520563968019918,-0.8985675159864317,2,0,1,0
197,50,42,86,2,10.0,20.273134932713294,2.0273134932713295,0.004237016914340863,0.0,2,0,1,0
198,0,35,72,17,0.0,0.0,0.0,-2.0273134932713295,0.0,1,1,0,0
198,10,47,58,17,10.0,18.439088914585774,1.8439088914585775,0.18439088914585774,0.07492299026492595,1,1,0,0
198,20,49,36,17,10.0,28.77498913987632,2.877498913987632,0.10335900225290544,-0.3504611692383193,1,1,0,0
198,30,54,26,17,10.0,30.870698080866262,3.087069808086626,0.02095708940989942,0.15496776884521196,1,1,0,0
198,40,66,21,17,10.0,33.49626844888845,3.349626844888845,0.026255703680221877,0.7360619820329017,1,0,0,0
198,50,66,24,17,10.0,33.63034344160047,3.3630343441600474,0.001340749927120255,0.3688455203054102,1,1,0,0
198,60,63,25,17,10.0,33.77869150810907,3.377869150810907,0.0014834806650859456,-0.7834976790895337,1,1,0,0
198,70,66,24,17,10.0,33.926390907374746,3.3926390907374744,0.00147699399265675,0.7864724998941998,1,1,0,0
198,80,67,24,17,10.0,33.94112549695428,3.3941125496954276,0.00014734589579532554,0.9333456062030595,1,1,0,0
198,90,65,25,17,10.0,34.0147027033899,3.40147027033899,0.0007357720643562437,-0.681649521097776,1,1,0,0
198,100,67,25,17,10.0,34.07345007480164,3.4073450074801643,0.0005874737141174258,0.9427222729793715,1,1,0,0
198,110,65,23,17,10.0,34.19064199455752,3.4190641994557516,0.001171919197558724,-0.9061831399952653,1,0,0,0
198,120,66,24,17,10.0,34.219877264537345,3.4219877264537346,0.0002923526997983039,0.9041420535027349,1,1,0,0
198,130,67,24,17,10.0,34.23448553724738,3.423448553724738,0.00014608272710034954,0.0,1,1,0,0
199,0,36,72,17,0.0,0.0,0.0,-3.423448553724738,0.0,1,0,0,0
199,10,49,56,17,10.0,20.615528128088304,2.0615528128088303,0.20615528128088303,0.019888949561791946,1,1,0,0
199,20,50,39,17,10.0,26.739483914241877,2.6739483914241875,0.06123955786153572,-0.37904507847612573,1,1,0,0
199,30,50,24,17,10.0,30.659419433511783,3.065941943351178,0.039199355192699056,-0.39391929857916763,1,0,1,0
199,40,63,27,17,10.0,33.436506994600975,3.3436506994600976,0.027770875610891955,0.0,1,0,0,0
200,0,86,5,4,0.0,0.0,0.0,-3.3436506994600976,0.0,1,0,1,0
200,10,83,24,4,10.0,19.235384061671343,1.9235384061671343,0.19235384061671343,0.31589405555095224,1,0,1,0
200,20,83,43,4,10.0,27.03701166919155,2.703701166919155,0.07801627607520208,0.5235245713600297,1,1,0,0
200,30,83,51,4,10.0,28.19574435974337,2.819574435974337,0.01158732690551818,0.5114838597676826,1,1,0,0
200,40,84,50,4,10.0,28.231188426986208,2.8231188426986207,0.00035444067242837993,0.0,1,1,0,0
201,0,99,21,8,0.0,0.0,0.0,-2.8231188426986207,0.0,1,0,0,0
201,10,81,31,8,10.0,20.591260281974,2.0591260281974,0.20591260281974,-0.5034195043795692,1,1,0,0
201,20,69,41,8,10.0,25.84569596664017,2.584569596664017,0.0525443568466617,-0.28408832969137404,1,1,0,0
201,30,66,44,8,10.0,26.19160170741759,2.619160170741759,0.003459057407774191,-0.086629616364842,1,1,0,0
201,40,75,63,8,10.0,33.58571124749333,3.358571124749333,0.07394109540075741,0.9392618801028261,1,1,0,0
201,50,69,68,8,10.0,34.48187929913333,3.4481879299133333,0.008961680516400028,-0.002652510562566764,1,1,0,0
201,60,62,74,8,10.0,35.6931365951495,3.5693136595149495,0.012112572960161615,0.013887549490757718,1,1,0,0
201,70,60,72,8,10.0,35.805027579936315,3.5805027579936315,0.0011189098478681992,-0.0,1,0,0,0
202,0,51,7,21,0.0,0.0,0.0,-3.5805027579936315,0.0,1,0,0,0
202,10,70,2,21,10.0,19.6468827043885,1.96468827043885,0.196468827043885,0.9670745372626465,1,1,0,0
202,20,87,0,21,10.0,26.057628441590765,2.6057628441590763,0.06410745737202264,0.9931506043228762,1,1,1,0
202,30,88,0,21,10.0,26.076809620810597,2.6076809620810595,0.00019181179219831534,0.9997358689864121,1,1,1,0
202,40,87,-2,21,10.0,26.1725046566048,2.6172504656604803,0.0009569503579420768,-0.4370214342820608,1,0,0,0
202,50,88,-1,21,10.0,26.210684844162312,2.6210684844162313,0.0003818018755751051,0.6987395238751688,1,0,1,0
202,60,85,-1,21,10.0,26.38181191654584,2.638181191654584,0.0017112707238352786,0.0,1,0,0,0
203,0,89,-3,0,0.0,0.0,0.0,-2.638181191654584,0.0,2,0,0,0
203,10,82,8,0,10.0,13.038404810405298,1.3038404810405297,0.13038404810405296,-0.33258179770529916,2,1,0,0
203,20,82,19,0,10.0,17.05872210923198,1.7058722109231979,0.04020317298826681,0.32340548037189587,2,0,1,0
203,30,79,27,0,10.0,19.078784028338912,1.9078784028338913,0.020200619191069347,-0.004511232290254916,2,0,1,0
203,40,73,27,0,10.0,20.0,2.0,0.009212159716610869,-0.9512228189487626,2,1,0,0
203,50,74,24,0,10.0,20.248456731316587,2.024845673131659,0.0024845673131658865,-0.011951337612122482,2,1,0,0
203,60,75,26,0,10.0,20.37154878746336,2.0371548787463363,0.001230920561467741,0.7244157349178626,2,1,1,0
203,70,72,26,0,10.0,20.591260281974,2.0591260281974,0.0021971149451063708,-0.9408874118687268,2,1,0,0
203,80,75,27,0,10.0,20.83266665599966,2.083266665599966,0.002414063740256589,0.9999999999999999,2,1,1,0
203,90,75,25,0,10.0,20.92844953645635,2.092844953645635,0.0009578288045668959,-0.3314859950125598,2,0,0,0
203,100,74,26,0,10.0,20.97617696340303,2.0976176963403033,0.000477274269466843,-0.43273106758477126,2,1,1,0
203,110,74,26,0,10.0,20.97617696340303,2.0976176963403033,0.0,0.0,2,1,1,0
203,120,74,26,0,10.0,20.97617696340303,2.0976176963403033,0.0,0.0,2,1,1,0
203,130,74,26,0,10.0,20.97617696340303,2.0976176963403033,0.0,0.0,2,1,1,0
203,140,72,26,0,10.0,21.071307505705477,2.1071307505705477,0.00095130542302444,0.0,2,1,0,0
204,0,27,29,6,0.0,0.0,0.0,-2.1071307505705477,0.0,1,1,0,0
204,10,15,44,6,10.0,19.209372712298546,1.9209372712298545,0.19209372712298545,0.5666763593583647,1,1,0,0
204,20,13,43,6,10.0,19.339079605813716,1.9339079605813716,0.0012970689351517128,-0.7168585705854352,1,1,0,0
204,30,15,43,6,10.0,19.44222209522358,1.944222209522358,0.0010314248940986425,0.2687989678139454,1,1,0,0
204,40,12,43,6,10.0,19.672315572906,1.9672315572906,0.002300934776824204,-0.3032036572769469,1,0,0,0
204,50,14,44,6,10.0,19.79898987322333,1.9798989873223332,0.0012667430031733096,0.6757246285173463,1,1,0,0
204,60,12,42,6,10.0,20.0,2.0,0.002010101267766684,-0.881479970028782,1,0,0,0
204,70,13,43,6,10.0,20.049937655763422,2.004993765576342,0.0004993765576342124,0.87726224191851,1,1,0,0
204,80,12,41,6,10.0,20.174241001832016,2.0174241001832014,0.0012430334606859273,-0.9805806756909201,1,0,0,0
204,90,12,44,6,10.0,20.396078054371138,2.0396078054371136,0.002218370525391222,0.9688027044775659,1,0,0,0
204,100,11,43,6,10.0,20.445048300260872,2.0445048300260873,0.0004897024588973675,-0.881479970028782,1,0,0,0
204,110,13,43,6,10.0,20.54263858417414,2.0542638584174138,0.0009759028391326474,0.30958604746079255,1,1,0,0
204,120,14,43,6,10.0,20.566963801203133,2.0566963801203135,0.00024325217028997592,0.28938950127632374,1,1,0,0
204,130,13,43,6,10.0,20.591260281974,2.0591260281974,0.0002429648077086455,0.0,1,1,0,0
205,0,64,2,18,0.0,0.0,0.0,-2.0591260281974,0.0,2,1,0,0
205,10,56,9,18,10.0,10.63014581273465,1.063014581273465,0.10630145812734651,-0.5918059251082508,2,0,1,0
205,20,45,10,18,10.0,15.329709716755891,1.532970971675589,0.0469956390402124,-0.90499392276375,2,1,0,0
205,30,44,16,18,10.0,16.492422502470642,1.6492422502470643,0.011627127857147524,0.34879566814769236,2,0,1,0
205,40,47,27,18,10.0,20.049937655763422,2.004993765576342,0.035575151532927785,0.7366975556490737,2,1,0,0
205,50,54,34,18,10.0,22.360679774997898,2.23606797749979,0.023107421192344768,0.9969212329933462,2,0,1,0
205,60,48,41,18,10.0,24.186773244895647,2.4186773244895647,0.018260934698977493,0.14753878082833993,2,1,0,0
205,70,39,45,18,10.0,26.115129714401192,2.6115129714401193,0.019283564695055454,-0.06339680405701181,2,1,1,1
205,80,23,44,18,10.0,30.643106892089126,3.0643106892089125,0.04527977177687932,-0.5313904917860408,2,0,0,0
205,90,25,46,18,10.0,30.773365106858236,3.0773365106858237,0.0013025821476911226,0.9589342558112417,2,0,1,1
205,100,25,46,18,10.0,30.773365106858236,3.0773365106858237,0.0,0.0,2,0,1,1
205,110,23,46,18,10.0,30.83828789021855,3.083828789021855,0.0006492278336031277,-0.4079400621900509,2,0,0,0
205,120,21,47,18,10.0,30.919249667480614,3.0919249667480613,0.0008096177726206299,-0.008849211017394923,2,0,0,0
205,130,23,45,18,10.0,31.04834939252005,3.104834939252005,0.0012909972503943657,-0.2998265967403946,2,0,0,0
205,140,24,46,18,10.0,31.080540535840107,3.1080540535840107,0.00032191143320057234,0.0,2,0,1,0
206,0,94,7,7,0.0,0.0,0.0,-3.1080540535840107,0.0,1,1,0,0
206,10,75,8,7,10.0,19.026297590440446,1.9026297590440446,0.19026297590440447,-0.9261280523828187,1,1,0,0
206,20,72,25,7,10.0,25.69046515733026,2.569046515733026,0.06664167566889811,0.2615135590130923,1,1,0,0
206,30,83,39,7,10.0,31.25699921617557,3.125699921617557,0.05566534058845311,0.9425681321721596,1,1,0,0
206,40,79,50,7,10.0,33.37663853655727,3.3376638536557275,0.021196393203817054,0.0,1,0,0,0
207,0,52,7,21,0.0,0.0,0.0,-3.3376638536557275,0.0,1,0,0,0
207,10,69,0,21,10.0,18.384776310850235,1.8384776310850235,0.18384776310850234,0.9289448243842986,1,1,0,0
207,20,88,-1,21,10.0,26.457513110645905,2.6457513110645907,0.08072736799795673,0.9991505796103732,1,0,1,0
207,30,88,-1,21,10.0,26.457513110645905,2.6457513110645907,0.0,0.0,1,0,1,0
207,40,89,2,21,10.0,26.645825188948457,2.6645825188948455,0.0018831207830254826,0.29408584883752303,1,1,0,0
