traj_id,time,locx,locy,mode
GSD141,16.760389039520305,224,214,GSD
GSD141,23.05685175794231,219,214,GSD
GSD141,28.748234382412818,215,213,GSD
GSD141,34.16393574541546,210,213,GSD
GSD141,39.40362338535154,207,211,GSD
GSD141,43.95794248100465,207,210,GSD
GSD142,4.988791324368414,229,169,GSD
GSD142,9.308995678367534,232,171,GSD
GSD142,13.470075894567907,236,172,GSD
GSD142,17.843961031844856,239,172,GSD
GSD142,23.493080092294708,240,169,GSD
GSD142,28.08721372946431,243,168,GSD
GSD142,32.65665473203641,240,163,GSD
GSD142,38.83429331550824,242,164,GSD
GSD143,3.759790247603629,198,207,GSD
GSD143,8.220760666603711,202,208,GSD
GSD143,12.76417651406656,205,209,GSD
GSD143,18.08010513652381,208,212,GSD
GSD143,23.59305502095472,213,213,GSD
GSD143,27.702957017523396,217,214,GSD
GSD143,32.68468733577758,220,215,GSD
GSD143,36.93696819064115,224,214,GSD
GSD143,40.99296798381403,228,217,GSD
GSD143,45.90410258467342,231,217,GSD
GSD143,51.72679907335592,235,217,GSD
GSD143,55.90029974304079,238,219,GSD
GSD143,59.13050201495272,238,220,GSD
GSD143,64.61590464885272,242,223,GSD
GSD143,71.51842222476071,245,226,GSD
GSD144,4.745028460183434,275,149,GSD
GSD144,11.34148653553002,280,150,GSD
GSD144,16.563664445553616,285,151,GSD
GSD144,21.70092523877345,288,149,GSD
GSD144,26.841266803342478,292,148,GSD
GSD144,32.24496700921357,297,148,GSD
GSD144,38.09048064301325,300,146,GSD
GSD144,43.663349972952446,305,147,GSD
GSD144,47.9297510108667,308,146,GSD
GSD144,52.81363328667366,313,146,GSD
GSD144,58.09533460999046,316,145,GSD
GSD144,62.62534440890943,319,143,GSD
GSD144,68.08266223856008,320,142,GSD
GSD144,71.6306183131343,320,141,GSD
GSD145,5.836451027078387,179,141,GSD
GSD145,10.345334903674349,176,142,GSD
GSD145,12.743908471486154,174,143,GSD
GSD145,20.29964440416136,168,143,GSD
GSD145,24.660575854700287,165,144,GSD
GSD145,30.557465496372878,161,145,GSD
GSD145,34.85915297697669,158,145,GSD
GSD145,40.72010100982329,153,146,GSD
GSD145,45.411238045119724,151,147,GSD
GSD145,50.01121673126806,147,150,GSD
GSD145,55.81156410012045,147,151,GSD
GSD146,4.527391169451925,45,164,GSD
GSD146,9.592515954124586,47,169,GSD
GSD146,15.63593668233963,50,173,GSD
GSD146,20.45723598468627,50,177,GSD
GSD146,25.181303278107222,51,180,GSD
GSD146,30.19677624299029,52,182,GSD
GSD146,35.305695138683944,51,187,GSD
GSD146,39.97784529856219,49,191,GSD
GSD146,44.98438504059766,49,192,GSD
GSD146,47.63572991941744,50,195,GSD
GSD146,52.826426950025734,48,197,GSD
GSD146,58.68034049229268,50,198,GSD
GSD147,4.301241827067377,259,83,GSD
GSD147,8.09809825338986,257,84,GSD
GSD147,12.87316569437088,256,86,GSD
GSD147,19.147990537806116,252,84,GSD
GSD147,22.87541331027487,249,85,GSD
GSD147,27.592945710345706,244,83,GSD
GSD147,32.43924500074074,244,86,GSD
GSD147,37.37635199576517,245,86,GSD
GSD148,6.314414042499633,137,161,GSD
GSD148,12.800926214643734,132,161,GSD
GSD148,18.574387283840892,127,161,GSD
GSD148,20.92681113545177,125,161,GSD
GSD148,26.81732812897267,120,162,GSD
GSD148,30.06206226630723,117,161,GSD
GSD148,32.35106805299855,117,160,GSD
GSD148,36.647383889819444,114,160,GSD
GSD148,41.586388751808734,110,162,GSD
GSD148,46.99173254482165,104,163,GSD
GSD148,54.32511739314646,104,163,GSD
GSD149,5.441342637000881,222,214,GSD
GSD149,9.934376839489321,216,213,GSD
GSD149,14.744695771443002,214,212,GSD
GSD149,18.87484020027615,210,213,GSD
GSD149,23.485784192130282,208,211,GSD
GSD149,28.61771936155534,203,210,GSD
GSD149,34.44769506107704,199,209,GSD
GSD149,40.3730607180368,197,213,GSD
GSD149,44.38032115096064,197,217,GSD
GSD149,49.81874216319795,196,222,GSD
GSD149,55.62969182528682,193,226,GSD
GSD149,59.09922892434804,191,229,GSD
GSD149,63.0468712451773,191,232,GSD
GSD150,3.2083474380831634,66,76,GSD
GSD150,10.42608224003854,65,70,GSD
GSD150,13.44818964719024,65,68,GSD
GSD150,19.006442953779036,68,68,GSD
GSD150,22.520939784320078,71,67,GSD
GSD150,27.474199021104518,71,68,GSD
GSD151,5.912039930886541,37,131,GSD
GSD151,13.86012553160225,44,133,GSD
GSD151,18.898080919829038,46,138,GSD
GSD151,22.003618942895134,43,139,GSD
GSD151,26.843217861040117,38,141,GSD
GSD151,32.12765065438107,35,142,GSD
GSD151,36.96888120782931,33,142,GSD
GSD151,41.4457295466615,32,139,GSD
GSD151,46.61736623857929,30,135,GSD
GSD151,51.03101307924002,30,133,GSD
GSD151,56.7967005132321,29,134,GSD
GSD152,4.774208144524431,272,123,GSD
GSD152,8.089194040971666,274,123,GSD
GSD152,11.71669953280572,275,120,GSD
GSD152,19.114883646554702,281,116,GSD
GSD152,25.124164099729345,286,114,GSD
GSD152,29.586714133097196,286,109,GSD
GSD152,35.43074292286053,291,108,GSD
GSD152,38.99832019421446,291,104,GSD
GSD152,45.9638303070689,295,104,GSD
GSD152,50.284567286715635,294,105,GSD
GSD153,5.714815451710772,46,169,GSD
GSD153,11.516010972951975,44,167,GSD
GSD153,17.40344098660086,38,164,GSD
GSD153,22.257002535892035,37,162,GSD
GSD153,27.105385323235804,35,160,GSD
GSD153,30.958382193596982,32,162,GSD
GSD153,35.2625988234322,34,158,GSD
GSD153,40.15473278736396,37,158,GSD
GSD153,45.379489701953645,42,157,GSD
GSD153,49.306427272590845,44,159,GSD
GSD153,57.03058805245128,50,160,GSD
GSD153,61.933721824622666,54,159,GSD
GSD153,66.78008133448108,56,157,GSD
GSD153,71.89208438087458,58,153,GSD
GSD153,76.18973437572926,60,149,GSD
GSD153,80.50553723841195,60,151,GSD
GSD154,5.428290464866381,117,263,GSD
GSD154,11.755069195225914,120,264,GSD
GSD154,18.04082157297329,126,265,GSD
GSD154,22.318363461660624,130,265,GSD
GSD154,25.717869013454774,130,266,GSD
GSD154,32.97468748320637,132,266,GSD
GSD155,6.263960695333721,211,214,GSD
GSD155,10.793231021280498,215,212,GSD
GSD155,16.80336222587399,221,214,GSD
GSD155,21.701847379470266,224,214,GSD
GSD155,25.852036729830896,228,216,GSD
GSD155,32.226370507714876,227,215,GSD
GSD156,7.201798552063788,246,128,GSD
GSD156,11.962186199380604,244,131,GSD
GSD156,18.70441494456475,237,134,GSD
GSD156,24.310708271820143,235,135,GSD
GSD156,29.340653126671377,231,139,GSD
GSD156,33.70020637418721,232,140,GSD
GSD157,4.319804215639193,150,204,GSD
GSD157,9.381284037758416,151,198,GSD
GSD157,14.891705261736252,155,198,GSD
GSD157,20.721437992289736,160,198,GSD
GSD157,26.871575220177597,166,200,GSD
GSD157,32.55134403497521,168,202,GSD
GSD157,37.05989148283037,171,203,GSD
GSD157,42.4253538253262,176,205,GSD
GSD157,45.98742577663771,178,206,GSD
GSD157,49.79767103810167,178,208,GSD
GSD157,55.20514794743051,183,208,GSD
GSD157,61.63370589226542,189,207,GSD
GSD157,67.10100577764474,193,207,GSD
GSD157,73.08011245330817,199,209,GSD
GSD157,75.45102199437287,198,209,GSD
GSD157,81.0111176938479,197,212,GSD
GSD157,85.06525372180042,197,217,GSD
GSD157,90.08714994312622,197,221,GSD
GSD157,96.59983651229233,195,224,GSD
GSD157,100.9439992484441,195,224,GSD
GSD158,4.75110193672994,345,148,GSD
GSD158,9.467839316240116,344,150,GSD
GSD158,13.907804439878348,340,153,GSD
GSD158,19.64157442355288,340,156,GSD
GSD158,24.761695972356467,338,160,GSD
GSD158,28.56193717358625,337,161,GSD
GSD158,33.54675234545985,339,160,GSD
GSD159,5.250235534105281,67,178,GSD
GSD159,11.715459289412458,65,178,GSD
GSD159,18.138717278227894,58,179,GSD
GSD159,22.919709855556942,54,177,GSD
GSD159,28.154047424931747,51,179,GSD
GSD159,33.49594327869186,52,178,GSD
GSD160,4.673003584620092,131,268,GSD
GSD160,8.776793723845344,127,267,GSD
GSD160,13.700944890717848,124,265,GSD
GSD160,16.772691784041562,122,264,GSD
GSD160,22.43009175629504,118,262,GSD
GSD160,27.17872112174674,119,261,GSD
GSD161,6.055652196178519,66,76,GSD
GSD161,10.542904423645215,65,80,GSD
GSD161,16.084888390097138,66,85,GSD
GSD161,21.941656573591587,65,89,GSD
GSD161,27.959270057080392,65,95,GSD
GSD161,33.49935377278013,65,97,GSD
GSD162,4.671765681871735,124,191,GSD
GSD162,9.243143611677501,125,194,GSD
GSD162,13.060194469075443,127,196,GSD
GSD162,17.900583336830177,126,196,GSD
GSD162,21.667354550223166,122,198,GSD
GSD162,26.96769298192531,122,202,GSD
GSD162,34.286789210675224,118,205,GSD
GSD162,38.880813817140606,116,207,GSD
GSD162,44.97982115942569,114,211,GSD
GSD162,50.02542204768348,111,215,GSD
GSD162,54.919052566100895,111,219,GSD
GSD162,60.934187808830686,110,224,GSD
GSD162,65.67751077529466,111,229,GSD
GSD162,70.80673696372834,111,232,GSD
GSD162,77.18448375089382,111,232,GSD
GSD163,5.637246593916641,200,205,GSD
GSD163,9.744465785908837,199,209,GSD
GSD163,13.460328780884137,198,212,GSD
GSD163,17.18459863798449,197,215,GSD
GSD163,22.808103315030454,197,218,GSD
GSD163,30.320692124795183,192,226,GSD
GSD163,34.77043871721335,192,229,GSD
GSD163,38.7964012653634,192,228,GSD
GSD164,7.204314790011722,124,192,GSD
GSD164,13.402158506965579,125,188,GSD
GSD164,19.349202652350865,127,187,GSD
GSD164,23.143046558390065,131,187,GSD
GSD164,26.834049450195824,134,186,GSD
GSD164,31.36641545207523,139,185,GSD
GSD164,35.74542217171618,142,185,GSD
GSD164,40.93261642935675,146,187,GSD
GSD164,45.75243129855331,149,185,GSD
GSD164,52.101378230295815,151,182,GSD
GSD164,57.08588816161452,150,179,GSD
GSD164,63.87603738301837,150,174,GSD
GSD164,68.86943120143033,151,173,GSD
GSD165,2.99384580318871,110,80,GSD
GSD165,8.392611930463675,114,81,GSD
GSD165,14.142103507126361,118,79,GSD
GSD165,20.640751945190825,121,77,GSD
GSD165,26.184581020612615,121,72,GSD
GSD165,30.862324267286226,120,68,GSD
GSD165,35.58393051028577,120,68,GSD
GSD166,4.415947140431745,120,146,GSD
GSD166,8.103455657342826,121,143,GSD
GSD166,13.994247932215776,125,139,GSD
GSD166,18.601428010428627,127,140,GSD
GSD166,24.60756316394646,127,144,GSD
GSD166,29.91091091998287,127,143,GSD
GSD167,7.3020529658181275,174,115,GSD
GSD167,11.674606955715234,172,116,GSD
GSD167,16.048875459005025,169,119,GSD
GSD167,21.788558502529472,165,119,GSD
GSD167,26.041059749623386,161,121,GSD
GSD167,31.935107444414214,158,121,GSD
GSD167,36.731388628978834,156,123,GSD
GSD167,41.46186944772206,154,125,GSD
GSD167,47.4341149997926,155,127,GSD
GSD168,4.596429274330241,221,141,GSD
GSD168,9.399335394224241,225,140,GSD
GSD168,14.882836207230639,229,140,GSD
GSD168,21.300953324443807,232,141,GSD
GSD168,27.27481177512495,234,146,GSD
GSD168,31.255550799442627,234,146,GSD
GSD168,37.67691727446703,238,150,GSD
GSD168,42.76160591658562,238,152,GSD
GSD168,47.710153844974954,237,154,GSD
GSD168,52.03027431622925,243,157,GSD
GSD168,57.66229412244351,242,157,GSD
GSD169,4.598456530037141,223,215,GSD
GSD169,10.747670700424296,216,213,GSD
GSD169,14.9217234559183,214,213,GSD
GSD169,19.96888348928162,208,212,GSD
GSD169,23.77209311100566,206,210,GSD
GSD169,29.50468056956236,206,210,GSD
GSD170,5.282033272017922,272,205,GSD
GSD170,9.768386700291423,272,210,GSD
GSD170,12.785957996231353,273,211,GSD
GSD170,17.348928611359,270,213,GSD
GSD170,23.311317772545767,267,215,GSD
GSD170,27.926045734800677,264,216,GSD
GSD170,33.56959325275594,259,217,GSD
GSD170,40.9535332210498,253,219,GSD
GSD170,46.00956307994433,254,221,GSD
GSD171,4.215499964910306,197,145,GSD
GSD171,9.952596804421777,195,142,GSD
GSD171,14.214165389073207,195,139,GSD
GSD171,18.29383535404974,193,138,GSD
GSD171,22.880684888916328,188,140,GSD
GSD171,28.32085666332968,185,141,GSD
GSD171,33.87206030602214,180,141,GSD
GSD171,39.34615109585718,177,141,GSD
GSD171,43.69018195091151,175,142,GSD
GSD172,5.800603641737996,343,136,GSD
GSD172,12.120223232475213,340,138,GSD
GSD172,16.77481215986866,336,139,GSD
GSD172,20.961272217952267,333,141,GSD
GSD172,26.38051713332395,328,139,GSD
GSD172,31.779579739879836,324,142,GSD
GSD172,36.67502676497813,321,142,GSD
GSD172,42.386995889305354,321,144,GSD
GSD172,48.88743304407565,320,144,GSD
GSD173,4.143804187104202,227,89,GSD
GSD173,8.296138276222903,228,89,GSD
GSD173,12.07657772529218,231,89,GSD
GSD173,16.294382531080256,237,91,GSD
GSD173,20.886728480785983,236,96,GSD
GSD173,25.022631981430706,237,98,GSD
GSD173,29.195336584659678,236,101,GSD
GSD173,35.726891034586814,238,107,GSD
GSD173,40.13574312461957,239,110,GSD
GSD173,44.57441397537919,240,113,GSD
GSD173,49.93199935840492,244,113,GSD
GSD173,54.54190291850523,245,116,GSD
GSD173,59.81762034762641,245,119,GSD
GSD173,65.53604480390105,245,118,GSD
GSD174,5.580829130449065,60,153,GSD
GSD174,13.31766944333032,57,156,GSD
GSD174,17.764506076095962,54,158,GSD
GSD174,21.236866382807,53,159,GSD
GSD174,24.42697038660066,51,158,GSD
GSD174,28.876402807717206,47,159,GSD
GSD174,34.553527745362025,43,159,GSD
GSD174,38.42833212379702,43,157,GSD
GSD174,43.01725398035092,42,156,GSD
GSD174,48.0753195275709,39,153,GSD
GSD175,4.780737276793441,284,115,GSD
GSD175,9.246634049334357,280,115,GSD
GSD175,14.88945369687519,278,118,GSD
GSD175,21.501049292093587,275,122,GSD
GSD175,27.148875989171692,272,123,GSD
GSD175,33.03808506076719,273,123,GSD
GSD176,4.042106561320008,38,142,GSD
GSD176,7.834118589805784,35,142,GSD
GSD176,12.082205009081228,37,148,GSD
GSD176,16.32046434888545,38,150,GSD
GSD176,20.247254489382986,40,151,GSD
GSD176,24.586626899016267,41,153,GSD
GSD176,29.116726963432342,43,156,GSD
GSD176,34.553459509151594,43,158,GSD
GSD176,41.02117179873327,49,159,GSD
GSD176,47.18708572318919,54,160,GSD
GSD176,52.189595495644085,56,157,GSD
GSD176,56.71078877165931,57,154,GSD
GSD176,62.24648690848414,60,150,GSD
GSD176,68.38099143175964,60,145,GSD
GSD176,75.10959215085015,58,140,GSD
GSD176,79.01129563741596,56,140,GSD
GSD176,85.5163209139182,53,136,GSD
GSD176,91.9616127571271,54,134,GSD
GSD176,96.01755220942346,59,134,GSD
GSD176,100.51546138262763,62,137,GSD
GSD176,106.47055727078477,63,136,GSD
GSD177,2.7899143116440936,224,90,GSD
GSD177,7.065601893532101,220,89,GSD
GSD177,9.995616399231627,219,89,GSD
GSD177,17.734523735291614,216,95,GSD
GSD177,22.93035528653543,214,98,GSD
GSD177,28.24746578488295,211,99,GSD
GSD177,33.63245504182852,208,102,GSD
GSD177,39.29384596732909,206,107,GSD
GSD177,44.332680377137706,203,108,GSD
GSD177,47.95794833275848,200,110,GSD
GSD177,53.64190687531695,197,110,GSD
GSD177,59.88924529207365,192,108,GSD
GSD177,65.35869883727729,188,110,GSD
GSD177,71.44572966072778,182,112,GSD
GSD177,75.4800740301024,180,114,GSD
GSD177,80.28019645998985,178,115,GSD
GSD177,85.86723403287627,171,116,GSD
GSD177,90.51055920304962,169,116,GSD
GSD177,95.28820057534877,166,120,GSD
GSD177,99.51351447392241,162,120,GSD
GSD177,103.69258782345214,160,120,GSD
GSD177,109.1305768923273,157,121,GSD
GSD177,113.17262785098491,154,126,GSD
GSD177,117.38149424338059,151,126,GSD
GSD177,121.70899072451522,149,128,GSD
GSD177,127.54595018811092,150,127,GSD
GSD178,3.7527706113700807,272,165,GSD
GSD178,9.990624430041041,270,160,GSD
GSD178,14.333318894727295,270,155,GSD
GSD178,20.71012146846681,271,151,GSD
GSD178,26.210069268489054,276,150,GSD
GSD178,30.39168610923705,280,152,GSD
GSD178,32.79021228267641,281,151,GSD
GSD178,39.287980414894555,288,151,GSD
GSD178,43.934380239145334,289,149,GSD
GSD178,49.46278447729506,292,148,GSD
GSD178,55.05943876005199,298,148,GSD
GSD178,60.01494614624431,299,149,GSD
GSD179,6.728215534838178,200,208,GSD
GSD179,12.011468334407365,194,207,GSD
GSD179,16.061869420850066,192,207,GSD
GSD179,21.069536496269983,186,208,GSD
GSD179,27.12008983979681,180,208,GSD
GSD179,31.81499971041986,178,206,GSD
GSD179,36.124193279087585,176,205,GSD
GSD179,42.10999908092123,172,203,GSD
GSD179,47.49431378376974,169,203,GSD
GSD179,51.08770619204688,166,201,GSD
GSD179,56.380161077821725,166,201,GSD
GSD180,6.007299960075121,149,176,GSD
GSD180,11.163580898543703,150,173,GSD
GSD180,17.14694467846213,149,171,GSD
GSD180,21.670728270259055,146,172,GSD
GSD180,25.90255936983303,143,171,GSD
GSD180,29.94955808181148,142,169,GSD
GSD180,34.119294308081194,142,166,GSD
GSD180,38.655905340307356,142,164,GSD
GSD180,43.87536209478166,138,162,GSD
GSD180,48.369293569615785,138,162,GSD
GSD181,6.563446769279475,232,40,GSD
GSD181,10.09138395283599,235,40,GSD
GSD181,14.055991144693222,235,44,GSD
GSD181,17.75496189284507,237,44,GSD
GSD181,21.610569299689985,237,44,GSD
GSD181,27.049711302937805,238,48,GSD
GSD181,32.12361995249424,239,50,GSD
GSD182,5.626961706600489,64,98,GSD
GSD182,12.91148293831942,65,103,GSD
GSD182,19.708252222218245,61,104,GSD
GSD182,23.47624666211039,59,105,GSD
GSD182,27.940893399655458,57,107,GSD
GSD182,32.415756684793074,56,111,GSD
GSD182,37.33446567458162,56,113,GSD
GSD182,42.728104997944435,57,112,GSD
GSD183,5.6966462239000935,15,134,GSD
GSD183,10.763902074043795,20,131,GSD
GSD183,13.59789896057689,19,130,GSD
GSD183,19.733462363821122,24,129,GSD
GSD183,23.759792070070603,21,126,GSD
GSD183,28.026917735126048,22,125,GSD
GSD184,5.47010223824127,95,191,GSD
GSD184,8.788583111217578,97,188,GSD
GSD184,12.744670963383532,95,184,GSD
GSD184,17.306056280569496,96,181,GSD
GSD184,21.72601008529925,97,181,GSD
GSD184,26.37725937983612,100,181,GSD
GSD184,30.849701136147377,101,181,GSD
GSD185,3.8416330829793344,271,156,GSD
GSD185,8.298799968097878,270,160,GSD
GSD185,13.277546477427208,270,164,GSD
GSD185,16.996733694127993,271,167,GSD
GSD185,23.614303367679657,269,171,GSD
GSD185,28.836855767446828,271,175,GSD
GSD185,33.29617708712801,271,179,GSD
GSD185,38.941547543582985,272,183,GSD
GSD185,43.25351005356225,272,185,GSD
GSD185,48.3304397098859,272,189,GSD
GSD185,52.54638968729869,270,188,GSD
GSD186,3.4395321853566285,95,197,GSD
GSD186,9.122433244277033,96,192,GSD
GSD186,14.94561897096395,95,187,GSD
GSD186,20.281986038054313,95,182,GSD
GSD186,26.766781011079637,101,183,GSD
GSD186,30.69381579624256,102,183,GSD
GSD186,35.930708683270346,106,184,GSD
GSD186,43.55790004469528,112,184,GSD
GSD186,48.59084735530692,115,188,GSD
GSD186,51.47217487037871,116,189,GSD
GSD186,55.80520437181969,116,188,GSD
GSD187,6.01443648355986,174,142,GSD
GSD187,10.177212341570652,178,141,GSD
GSD187,15.447394092302513,181,140,GSD
GSD187,21.801823672378355,186,142,GSD
GSD187,25.941152511983184,188,140,GSD
GSD187,31.378365678335825,189,142,GSD
GSD188,4.9993643456624195,306,173,GSD
GSD188,10.798329290579126,303,171,GSD
GSD188,14.45652766447275,300,172,GSD
GSD188,20.744379681319256,296,175,GSD
GSD188,26.50572592861867,295,178,GSD
GSD188,33.10417282653873,294,184,GSD
GSD188,39.14182220266511,295,188,GSD
GSD188,42.167954476957206,293,186,GSD
GSD189,4.930566127189108,351,138,GSD
GSD189,9.433628433244952,351,140,GSD
GSD189,14.33281306085345,347,145,GSD
GSD189,18.19651624250576,346,146,GSD
GSD189,21.78971123153737,343,148,GSD
GSD189,26.37198429288583,343,150,GSD
GSD189,30.70330916620118,340,152,GSD
GSD189,34.01464508802308,341,155,GSD
GSD189,38.35044748589105,340,156,GSD
GSD190,3.827665520459374,258,129,GSD
GSD190,10.426778788838778,253,127,GSD
GSD190,14.748228084526364,250,124,GSD
GSD190,20.823473397687735,245,123,GSD
GSD190,25.078083808409026,247,121,GSD
GSD190,28.47787258157412,248,119,GSD
GSD190,33.31097726701283,251,116,GSD
GSD190,38.796045594407545,253,112,GSD
GSD190,44.241862743524166,255,113,GSD
GSD190,48.914312089710606,260,114,GSD
GSD190,53.4468873849475,264,113,GSD
GSD190,57.23802504864074,265,110,GSD
GSD190,63.28198987379902,266,109,GSD
GSD191,5.128469328817756,245,86,GSD
GSD191,10.567968724301029,246,82,GSD
GSD191,16.3416292776898,250,85,GSD
GSD191,21.22033743024071,253,86,GSD
GSD191,25.452953507115417,256,86,GSD
GSD191,29.269621627401914,257,84,GSD
GSD191,34.38820087998249,258,83,GSD
GSD192,3.8515167786746973,130,198,GSD
GSD192,9.78184603405072,126,196,GSD
GSD192,13.899045006461067,124,195,GSD
GSD192,19.065534671107855,125,192,GSD
GSD192,25.073917265252806,119,189,GSD
GSD192,29.213239408774193,115,188,GSD
GSD192,33.92529341363164,112,185,GSD
GSD192,38.51314117759578,109,184,GSD
GSD192,42.695024320199735,111,184,GSD
GSD193,6.178835273999794,307,146,GSD
GSD193,11.647823383230293,302,146,GSD
GSD193,16.57805265575587,300,148,GSD
GSD193,20.26890922309597,296,148,GSD
GSD193,25.38136873243403,290,149,GSD
GSD193,29.248700752107517,288,149,GSD
GSD193,33.363198245258715,288,150,GSD
GSD193,36.893464762559475,285,151,GSD
GSD193,43.288725040723676,279,151,GSD
GSD193,46.79564666082792,276,150,GSD
GSD193,50.88857517350893,272,150,GSD
GSD193,54.811677480300986,271,152,GSD
GSD193,59.25122725165452,269,156,GSD
GSD193,64.05177841715353,269,159,GSD
GSD193,69.36911025262586,270,163,GSD
GSD193,73.40477785100245,271,168,GSD
GSD193,77.87936896951273,272,169,GSD
GSD194,5.179426316427694,296,175,GSD
GSD194,10.853795926310003,298,171,GSD
GSD194,16.426543541273503,303,172,GSD
GSD194,20.838552573952047,306,172,GSD
GSD194,25.53375936700209,308,174,GSD
GSD194,32.65407377022497,317,173,GSD
GSD194,34.76754619088449,316,172,GSD
GSD194,39.360163262264926,320,171,GSD
GSD194,44.64489189521856,325,170,GSD
GSD194,48.500546107461304,327,170,GSD
GSD194,53.32649051537911,330,168,GSD
GSD194,57.846042845875,333,165,GSD
GSD194,61.95778326959446,335,163,GSD
GSD194,67.09245284912087,335,163,GSD
GSD195,7.062787774145722,76,65,GSD
GSD195,9.751956719883696,77,66,GSD
GSD195,14.150967959900395,81,66,GSD
GSD195,20.07608129421849,84,61,GSD
GSD195,25.413963022097587,85,59,GSD
GSD195,30.674010957699053,85,58,GSD
GSD196,2.4674665019499074,64,177,GSD
GSD196,9.528939125706428,58,178,GSD
GSD196,15.785335846945667,54,178,GSD
GSD196,21.6313134361696,51,175,GSD
GSD196,25.79468532944131,49,173,GSD
GSD196,31.307614778724513,46,168,GSD
GSD196,36.267059128778754,45,164,GSD
GSD196,39.708356864289605,43,162,GSD
GSD196,43.06655499535272,42,158,GSD
GSD196,48.610697763113656,45,159,GSD
GSD196,51.84614192793233,49,159,GSD
GSD196,58.450308034218985,49,160,GSD
GSD197,4.367663635873412,122,104,GSD
GSD197,9.695430052226914,121,100,GSD
GSD197,13.431076257880193,122,96,GSD
GSD197,17.208993400584127,122,95,GSD
GSD197,22.663007934156767,123,89,GSD
GSD197,28.597106785875958,122,91,GSD
GSD198,5.577256219588657,140,185,GSD
GSD198,10.575908830957824,135,186,GSD
GSD198,16.38892255898991,132,186,GSD
GSD198,21.257290054846283,127,187,GSD
GSD198,26.628408714127275,124,188,GSD
GSD198,30.024460602798403,123,190,GSD
GSD198,35.10675003371832,121,188,GSD
GSD198,40.09940049193817,116,188,GSD
GSD198,44.4000988809224,114,187,GSD
GSD198,50.17056770328347,110,185,GSD
GSD198,55.67027284710661,110,185,GSD
GSD199,6.188967231539317,107,87,GSD
GSD199,11.554992156820909,103,88,GSD
GSD199,14.885805998087845,102,91,GSD
GSD199,19.748905857879286,99,95,GSD
GSD199,23.33509904319098,97,94,GSD
GSD199,28.00080913977429,97,98,GSD
GSD199,31.446147201020114,97,97,GSD
GSD200,5.100021471985617,187,208,GSD
GSD200,8.945958202291603,184,209,GSD
GSD200,14.805915108488016,179,208,GSD
GSD200,20.519133919245288,176,205,GSD
GSD200,25.226217435242916,172,203,GSD
GSD200,31.05392189980988,168,201,GSD
GSD200,37.20431192237323,165,200,GSD
GSD200,43.830608523837626,163,199,GSD
TG1,4.785724295946963,91,181,TG
TG1,10.273593864960091,69,178,TG
TG1,14.512440275915953,52,182,TG
TG1,19.513792022291796,46,173,TG
TG2,6.293199695585791,258,155,TG
TG2,10.404188632292062,278,151,TG
TG2,16.919623541921013,307,148,TG
TG2,21.136816446324737,315,149,TG
TG3,5.104652018749308,217,106,TG
TG3,10.044512521585107,232,90,TG
TG3,15.40035511705393,244,84,TG
TG3,21.03259368933484,244,83,TG
TG4,4.2977317665678285,233,80,TG
TG4,8.623641205541066,219,86,TG
TG4,14.201870816353454,203,102,TG
TG4,19.75160259735424,186,116,TG
TG4,23.956817859056155,181,115,TG
TG5,5.020601292438526,192,113,TG
TG5,9.732740238541673,174,120,TG
TG5,13.729285577788144,164,126,TG
TG5,19.332763003626425,162,126,TG
TG6,3.9234314356126516,129,201,TG
TG6,7.76213331054484,145,207,TG
TG6,12.195276776930253,164,209,TG
TG6,19.778675156227937,166,209,TG
TG7,5.081615277023513,262,154,TG
TG7,7.349669834918597,270,151,TG
TG7,11.114828806202457,287,152,TG
TG7,16.563266619586102,313,149,TG
TG7,21.78475366643003,328,157,TG
TG7,28.62459223362746,324,168,TG
TG8,4.831274344047451,140,76,TG
TG8,8.149837092479693,156,70,TG
TG8,12.326290501091371,163,57,TG
TG8,15.760137408330086,162,56,TG
TG9,4.92186056779113,99,276,TG
TG9,9.64853347413198,105,257,TG
TG9,13.844851405823754,109,241,TG
TG9,19.905492954216292,113,228,TG
TG10,4.86908774989029,189,114,TG
TG10,9.257956340089923,201,102,TG
TG10,13.664963377807998,214,92,TG
TG10,19.820054550984793,213,92,TG
TG11,5.204085790655481,119,79,TG
TG11,8.529646515018149,108,90,TG
TG11,12.604508966602932,94,100,TG
TG11,16.914466561141293,95,100,TG
TG12,3.397764136285012,88,161,TG
TG12,8.432880489216252,63,156,TG
TG12,12.654206279844564,60,142,TG
TG12,16.283117146973495,61,142,TG
TG13,5.480134166740453,215,144,TG
TG13,11.120748350620788,191,133,TG
TG13,14.572739528743561,181,128,TG
TG13,19.058376414610002,178,128,TG
TG14,6.024949630643955,150,112,TG
TG14,10.696934328673533,172,114,TG
TG14,17.43156200933288,191,120,TG
TG14,21.188280533960725,188,123,TG
TG15,4.22396413390665,266,153,TG
TG15,8.915863239121737,287,153,TG
TG15,13.687680277917151,309,151,TG
TG15,19.230554712788393,328,154,TG
TG15,23.556937131654667,325,168,TG
TG16,3.97794192474539,161,134,TG
TG16,7.84473838549049,179,129,TG
TG16,10.797328125957687,186,124,TG
TG16,16.133537001791826,178,121,TG
TG17,4.244039139470488,117,114,TG
TG17,9.51586234308996,139,111,TG
TG17,14.281432048047321,161,111,TG
TG17,19.942681865334798,177,119,TG
TG17,24.20348139256577,178,129,TG
