ID,time,GG,GSD,TG,TS,AP,RS,PS,duration,distance,speed,acc,cos,mode,TYPE
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 19:49,1,0,0,0,0,0,0,11,0,0,-0.132057273,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 17:25,1,0,0,0,0,0,0,19,0,0,-0.126225151,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 20:26,1,1,0,0,0,0,0,20,0,0,-0.102538589,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 18:10,1,1,0,0,0,0,0,36,0.335787189,0.559645315,-0.092056519,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 19:14,1,1,0,0,0,0,0,31,0.469365058,0.908448499,-0.034425222,-0.041345284,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 23:28,1,0,0,0,0,0,0,174,0,0,-0.025045345,-1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 18:33,1,1,0,0,0,0,0,23,0,0,-0.024332405,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 12:07,1,1,0,0,1,0,0,11,6.808154205,37.13538657,0,1,2,GSD
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 12:18,0,1,0,0,0,0,0,11,6.808154205,37.13538657,0,-0.746001626,2,GSD
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 19:38,1,0,0,0,0,0,0,24,0.581052002,1.452630006,0.022674229,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 20:06,1,1,0,0,0,0,0,17,0.581052002,2.050771773,0.120633634,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 18:43,0,1,0,0,0,0,0,10,0.329271731,1.975630387,0.197563039,0.714673597,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 17:34,1,1,0,0,0,0,0,9,0.581052002,3.873680016,0.430408891,-0.804272304,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 20:34,1,0,0,0,0,0,0,8,0.581052002,4.357890018,0.544736252,1,0,Static
15242fa4700d475ea815f206e86d7661043f3a36,2021/7/14 12:28,0,1,0,0,0,0,0,10,8.626709579,51.76025747,1.46248709,-0.997785803,2,GSD
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 1:07,1,1,1,1,0,0,0,9,6.612220067,44.08146711,-2.93418887,-0.954613404,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 1:28,1,0,0,0,0,0,0,14,14.80814512,63.4634791,-1.386702439,-0.298394522,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 1:47,1,0,0,0,0,0,0,19,17.36947492,54.85097343,-0.453289772,-0.008384704,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/11 23:45,1,1,0,0,0,0,0,31,0,0,0,1,0,Static
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 0:16,1,1,0,0,0,0,0,31,0,0,0,1,0,Static
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 2:09,1,0,0,0,0,0,0,22,25.94456649,70.7579086,0.723042508,-1,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 0:36,1,1,0,0,0,0,0,20,7.143029311,21.42908793,1.071454397,-0.936912344,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 0:58,1,0,0,0,0,0,1,10,11.74819449,70.48916694,1.455378833,-0.616087904,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 0:48,1,1,0,0,0,0,0,12,11.18707572,55.93537861,2.875524223,-0.996641308,1,GG
1512592c781b4488ef025c2eb48615673ca2f703,2021/7/12 1:14,1,0,0,0,0,0,0,7,9.669019878,82.87731324,5.542263733,-0.799079964,1,GG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 14:25,0,1,1,0,0,0,0,7,5.046905629,43.25919111,-17.98107508,-0.999982005,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 12:58,1,1,1,0,0,0,0,12,18.04960924,90.2480462,-12.02207181,-0.385385809,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 14:42,1,1,1,0,0,0,0,11,20.59951433,112.3609873,-11.01792548,-0.984008132,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 13:59,0,1,1,1,0,0,0,15,29.50343327,118.0137331,-9.649978613,-0.923775319,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 15:04,0,0,1,0,0,0,0,8,9.775362823,73.31522117,-4.415200804,-1,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 8:50,1,0,1,1,0,1,1,13,5.463271727,25.21510028,-2.714421418,1,1,GG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 13:38,0,0,1,1,0,0,0,32,73.80931133,138.3924587,-1.699543734,-0.698536894,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 9:09,1,0,1,1,0,1,1,19,0,0,-1.327110541,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 8:19,1,0,0,0,0,0,0,20,17.09119765,51.27359295,-0.31610604,-0.908723746,1,GG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 14:56,1,0,1,0,0,0,0,14,25.3485931,108.6368276,-0.266011407,-0.469045275,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 9:46,1,1,1,1,0,1,1,13,0,0,-0.103452027,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 8:37,1,0,1,0,0,0,0,16,16.13402099,60.50257871,-0.01843974,-0.543213577,1,GG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 6:06,0,1,0,0,0,0,0,88,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 7:34,0,1,0,0,0,0,0,88,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 7:45,0,1,0,0,0,0,0,11,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 9:22,1,0,1,1,0,1,1,13,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 10:02,1,1,1,1,0,1,1,16,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 10:17,1,1,1,1,0,1,1,15,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 10:50,1,1,1,1,0,1,1,33,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 11:08,1,1,1,1,0,1,1,18,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 11:28,1,1,1,1,0,1,1,20,0,0,0,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 11:46,0,1,1,1,0,1,1,18,0.278561664,0.928538879,0.051585493,0.212378928,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 9:33,1,1,1,1,0,1,1,11,0.246560665,1.344876355,0.122261487,1,0,Static
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 12:46,1,0,1,0,0,0,0,16,62.53677544,234.5129079,0.200557206,-0.608169709,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 7:53,0,1,0,0,0,0,0,8,1.157333202,8.679999015,1.084999877,-0.882703903,2,GSD
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 12:30,0,0,1,1,0,0,0,18,69.39119779,231.3039926,1.505852022,-0.993837957,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 14:18,0,1,1,0,0,0,0,19,53.55679361,169.1267167,2.690157032,-0.984462875,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 12:09,0,0,1,0,0,0,0,16,35.932619,134.7473213,3.920793821,-0.97781825,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 8:21,1,0,0,1,0,0,0,2,2.026587152,60.79761455,4.7620108,-0.982985602,1,GG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 7:59,0,1,0,0,0,0,0,6,5.759571375,57.59571375,8.152619123,-0.99554047,2,GSD
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 11:53,1,0,1,0,0,0,0,7,8.401705685,72.01462016,10.15515447,-0.838241759,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 13:06,0,1,1,0,0,0,0,8,25.70371443,192.7778582,12.8162265,-0.936942361,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 13:44,0,0,1,0,0,0,0,6,26.27634123,262.7634123,20.72849227,-0.923807586,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 12:12,1,0,1,0,0,0,0,3,10.20993281,204.1986562,23.15044497,-0.997587489,3,TG
14f9e907a4a118b2b3cac44acc5800abf16e5b7f,2021/7/15 14:31,0,0,1,0,0,0,0,6,23.35581676,233.5581676,31.71649608,-0.623806275,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 13:18,0,0,1,0,0,1,0,13,3.487110013,16.0943539,-21.55710897,-0.659685111,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 12:28,0,0,1,0,0,0,0,16,23.91110799,89.66665497,-14.10595878,-0.947902734,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 13:05,0,1,1,0,0,0,0,13,64.20630027,296.3367705,-4.885798808,-0.999189744,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 20:34,0,1,1,1,0,1,0,7,0.200468433,1.718300852,-0.353040662,-1,0,Static
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 20:16,0,1,1,1,0,1,0,408,6.878195538,1.011499344,-0.108066692,0.778480613,2,GSD
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 11:21,0,0,1,0,0,0,0,51,268.0576961,315.3619954,0,1,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 12:12,0,0,1,0,0,0,0,51,268.0576961,315.3619954,0,-0.410509359,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 20:27,0,1,1,1,0,1,0,11,0.768090673,4.189585488,0.288916922,0.75152792,0,Static
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 13:28,1,1,0,0,0,0,0,10,7.517118306,45.10270984,2.900835594,-0.405139735,2,GSD
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 12:43,0,1,1,0,0,0,0,10,51.15547309,306.9328385,5.76919651,-0.904156142,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 12:52,0,1,1,0,0,0,0,9,53.97782325,359.852155,5.879924056,-0.993249292,3,TG
14e400f643a472e1dfdd7812a51a65218a353a02,2021/7/11 12:33,0,1,1,0,0,0,0,5,20.77007278,249.2408734,31.91484369,-0.870947156,3,TG
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 9:24,1,1,0,0,0,0,0,93,1.563612917,1.008782527,-0.162190047,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 15:02,1,1,0,0,0,0,0,15,0.279894182,1.119576727,-0.027141254,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 16:22,1,1,0,0,0,0,0,80,0,0,-0.013994709,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 14:36,1,1,0,0,0,0,0,312,0,0,-0.003233277,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 7:17,1,1,0,0,0,0,0,29,1.005858792,2.081087155,0,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 7:46,0,1,0,0,0,0,0,29,1.005858792,2.081087155,0,-0.824059081,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 14:47,1,1,0,0,0,0,0,11,0.279894182,1.526695537,0.138790503,1,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 7:51,0,1,0,0,0,0,0,5,1.341038071,16.09245686,2.802273941,-0.942574085,0,Static
148cc4409e4c2f9c94d7dd2ff5628d967c31110f,2021/7/14 16:49,0,1,0,0,0,0,0,27,64.84453225,144.0989606,5.336998541,-1,1,GG
14873c05e4b197642ebccb65dfa57a4e3d44f5ba,2021/7/12 0:16,1,0,0,0,0,0,0,9,14.04290195,93.6193463,-1.073856489,-0.999723992,1,GG
14873c05e4b197642ebccb65dfa57a4e3d44f5ba,2021/7/11 23:56,1,1,0,0,0,0,0,11,18.93541003,103.2840547,0,1,1,GG
14873c05e4b197642ebccb65dfa57a4e3d44f5ba,2021/7/12 0:07,1,1,0,0,0,0,0,11,18.93541003,103.2840547,0,-0.59092071,1,GG
14873c05e4b197642ebccb65dfa57a4e3d44f5ba,2021/7/12 0:29,1,1,0,0,0,0,0,13,22.03589502,101.7041309,0.621906508,-1,1,GG
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 15:42,1,1,1,1,0,0,0,14,27.81900441,119.2243046,-4.670305193,-0.918776066,3,TG
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 15:55,0,0,1,1,0,0,0,13,24.44993023,112.8458318,-0.490651754,-1,3,TG
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 15:15,0,0,1,1,0,1,1,14,0.260242175,1.115323606,-0.192301586,-0.86983125,0,Static
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 10:06,0,1,0,0,0,0,0,289,3.681232061,0.764269632,0,1,0,Static
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 14:55,0,0,1,1,0,1,1,289,3.681232061,0.764269632,0,-0.491369156,0,Static
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 15:01,0,0,1,1,0,1,1,6,0.380754581,3.807545811,0.507212697,0.798321264,0,Static
14867b6dd56a8963f567bcda2d8b9a45f74dad60,2021/7/14 15:28,0,0,1,1,0,0,0,13,39.99852509,184.6085773,14.11486567,-0.597058385,3,TG
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 17:11,0,0,1,1,0,1,1,8,2.962776169,22.22082126,-7.365789032,-0.999940606,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 14:24,0,0,0,1,0,0,0,17,17.1617349,60.57082904,-5.568374298,-0.951926192,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 14:38,0,0,1,1,0,1,1,14,5.324592364,22.81968156,-2.696510534,-0.730901416,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 9:41,0,1,0,1,0,1,0,8,3.673704472,27.55278354,-2.145445281,-0.553800784,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 9:51,0,1,0,1,0,1,0,10,1.258644652,7.551867911,-2.000091563,-0.75149784,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 16:23,0,0,1,1,0,0,0,17,20.71478652,73.11101126,-1.892302291,-0.998300559,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 15:44,0,1,1,1,0,0,0,30,34.61168406,69.22336811,-1.307233446,-0.987462428,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 17:03,0,0,1,1,0,0,1,29,39.22111453,81.14713352,-0.506803396,-0.571764096,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 9:23,0,1,0,0,0,0,0,10,7.452724298,44.71634579,0,1,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 9:33,0,0,1,1,0,0,0,10,7.452724298,44.71634579,0,-0.991664838,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 15:14,0,1,1,1,0,1,0,12,21.68807429,108.4403715,0.091696375,-0.767480186,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 14:04,0,1,0,1,0,0,0,202,246.6158893,73.25224433,0.161728645,-0.91001345,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 10:13,0,0,0,1,0,1,1,22,7.492816096,20.43495299,0.585594776,0.02252514,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 10:42,0,1,0,0,0,0,0,29,19.61514477,40.58305813,0.694762246,-0.667709742,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 16:06,0,0,1,1,0,1,1,22,38.60272174,105.2801502,1.63894464,-0.998223867,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 16:34,0,0,1,1,0,1,1,11,17.5714792,95.84443201,2.066674614,-0.963312455,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 14:55,0,1,1,1,0,0,0,17,19.65314879,69.36405456,2.737904294,-0.994388492,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 17:28,0,0,1,1,0,0,0,17,21.17507021,74.73554191,3.089101215,-1,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 15:02,0,0,1,1,0,0,0,7,12.52300175,107.340015,5.425137206,-0.989300724,4,TS
147107869552fd8f3fcdb16d5cdd3b1d32951550,2021/7/12 14:07,0,1,0,1,0,0,0,3,7.761659603,155.2331921,27.32698259,-0.925195797,4,TS
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 13:47,1,0,0,0,0,0,0,36,37.65615939,62.76026565,-0.875789668,-0.968012463,1,GG
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 8:25,0,1,0,0,0,0,1,51,0.108246382,0.127348685,-0.048520263,1,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 12:43,0,1,0,0,0,0,1,258,0.108246382,0.025173577,-0.000396028,-0.766116887,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 6:36,0,1,0,0,0,0,1,19,0,0,0,1,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 6:55,0,1,0,0,0,0,1,19,0,0,0,1,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 7:22,0,1,0,0,0,0,1,19,0.52037642,1.643293957,0.04376032,1,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 7:34,0,1,0,0,0,0,1,12,0.52037642,2.601882099,0.079882345,-0.889611739,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 7:03,0,1,0,0,0,0,1,8,0.108246382,0.811847868,0.101480984,-0.889611739,0,Static
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 12:54,0,1,0,0,0,0,1,11,2.894772558,15.7896685,1.433135902,-0.779587013,2,GSD
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 13:53,1,1,0,0,0,0,0,6,8.377444667,83.77444667,3.502363503,-1,1,GG
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 13:05,1,0,0,0,0,0,0,11,11.45752957,62.49561585,4.245995214,-0.999999073,1,GG
1451b9191cec6cbd44f97552274340137754701c,2021/7/12 13:11,1,0,0,0,0,0,0,6,9.428869371,94.28869371,5.29884631,-0.770970752,1,GG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 13:10,0,0,1,1,0,0,0,9,17.63471671,117.564778,-9.083344044,-1,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 12:32,0,0,1,0,0,0,0,16,44.39084214,166.465658,-5.920317938,-0.983396589,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 12:16,0,1,1,0,0,0,0,11,47.88496991,261.190745,-3.516156355,-0.997497431,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 12:53,0,1,1,0,0,0,0,21,54.13448528,154.669958,-0.5617,-0.910939523,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 10:13,0,0,1,0,0,0,0,102,276.3255324,162.5444308,0,1,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 11:55,0,0,1,0,0,0,0,102,276.3255324,162.5444308,0,-0.36353536,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 13:01,0,0,1,0,0,0,0,8,26.57531659,199.3148744,5.58061455,-0.999687142,3,TG
140db4be60c6e15af0fb7e449d4bf279c0faf53d,2021/7/11 12:05,1,1,1,0,0,0,0,10,49.97807749,299.8684649,13.73240341,-0.694386614,3,TG
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 12:40,0,0,1,1,0,1,1,8,3.786229166,28.39671875,-8.647017441,-0.778421152,4,TS
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 19:14,0,0,0,0,0,0,1,10,0.583431643,3.500589858,-1.312108993,0.692167177,2,GSD
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 19:04,0,0,0,0,0,0,1,12,3.324335958,16.62167979,-1.014357635,0.335322266,2,GSD
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 18:46,1,0,0,0,0,0,1,292,109.1353862,22.42507936,-0.409340926,0.992283631,2,GSD
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 9:26,0,0,0,1,0,1,1,15,2.306168175,9.224672702,0,1,1,GG
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 9:41,0,0,0,1,0,0,0,15,2.306168175,9.224672702,0,-0.866982174,1,GG
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 13:54,0,0,1,1,0,0,0,9,21.29289446,141.9526298,0.512920489,-0.963301428,4,TS
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 12:32,0,0,0,1,0,0,0,171,278.0826461,97.57285828,0.516656056,-0.902739237,4,TS
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 19:24,0,1,0,0,0,0,1,10,1.599675551,9.598053308,0.609746345,-1,2,GSD
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 18:52,0,1,0,0,0,0,0,6,2.879397141,28.79397141,1.061482008,-0.959543037,2,GSD
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 13:45,1,0,1,1,0,0,0,16,36.62302543,137.3363454,1.543022706,-0.987182121,4,TS
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 13:29,0,0,1,1,0,0,0,17,31.91692825,112.6479821,1.627644578,-0.941678649,4,TS
140ce3d1c6de90e667a59d9fe68842a453f21e51,2021/7/15 13:12,0,1,0,1,0,0,0,32,45.32161294,84.97802427,1.768165798,-0.872588639,4,TS
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 20:26,1,0,0,0,0,0,0,8,1.758951407,13.19213555,-8.776726782,-1,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 14:57,1,1,0,0,0,0,0,16,20.65751288,77.46567328,-1.93404692,-0.48512646,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 15:20,1,1,0,0,0,0,0,7,10.34893934,88.70519435,-1.81474645,-0.998275234,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 15:45,1,1,0,0,0,0,0,15,15.51099064,62.04396255,-1.730774327,-0.857936175,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 17:23,1,0,0,0,0,0,0,56,59.00383211,63.21839155,-1.257775029,-0.970873098,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 16:22,1,0,0,0,0,0,0,16,19.81537815,74.30766806,-1.164283384,-0.966652477,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 19:16,1,0,0,0,0,0,0,40,37.99372433,56.9905865,-0.900883675,-0.421428515,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 20:05,1,0,0,0,0,0,0,9,12.943294,86.28862669,-0.648391201,-0.97183743,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 20:18,1,1,0,0,0,0,0,13,18.07128913,83.40594981,-0.221744375,-0.661035729,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 15:30,0,1,0,0,0,0,0,10,14.66759624,88.00557745,-0.06996169,-0.868900762,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 19:34,1,0,0,0,0,0,0,10,14.33543714,86.01262282,-0.031366281,-0.991199251,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 13:45,1,1,0,1,0,0,0,41,61.54676402,90.06843515,0,1,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 14:26,1,0,0,0,0,0,0,41,61.54676402,90.06843515,0,-0.986155514,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 19:46,1,1,0,0,0,0,0,12,17.80617752,89.03088759,0.251522064,-0.998561307,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 18:36,1,0,0,0,0,0,0,27,41.86167007,93.02593349,0.287208827,-0.804529526,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 19:56,1,0,0,0,0,0,0,10,15.35402458,92.1241475,0.309325991,-0.98086323,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 17:46,1,1,0,0,0,0,0,23,27.23807375,71.05584458,0.340758827,-0.893848215,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 14:35,1,0,1,0,0,0,0,9,14.12722971,94.1815314,0.457010694,-0.982409172,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 18:09,1,0,0,0,0,0,0,23,32.68732982,85.27129517,0.618063069,-0.852881969,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 16:06,1,0,0,0,0,0,0,21,32.52767077,92.9362022,1.471059031,-0.990286699,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 15:13,1,1,0,0,0,0,0,16,27.04224521,101.4084195,1.496421639,-0.992237411,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 14:41,1,0,0,0,0,0,0,6,10.8410424,108.410424,2.3714821,-0.862843245,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 19:24,1,1,0,0,0,0,1,8,11.51017142,86.32628563,3.666962391,-0.993375655,1,GG
1401727a344c29afaa0c9d94ffa5bacd6b1f6ed0,2021/7/13 16:27,0,1,0,0,0,0,0,5,11.1378161,133.6537932,11.86922503,-0.96253954,1,GG
1363fae475d1bc264c29866aee779032bfe0715c,2021/7/15 10:33,1,1,0,0,0,0,0,5,1.999580407,23.99496489,-13.97020148,0.424974342,1,GG
1363fae475d1bc264c29866aee779032bfe0715c,2021/7/15 13:59,1,0,0,0,0,0,0,17,2.581168775,9.110007441,-4.920737776,-0.946927607,1,GG
